,Company,Source,Author,Title,URL,Publish_Date
93,Allstate,Slickdeals.net,arizwildcat520,"YMMV Target (In Store) - LG OLED65B2PUA 65"" Class 4K Ultra HD Smart OLED TV $1099.99",https://slickdeals.net/f/16505527-ymmv-target-in-store-lg-oled65b2pua-65-class-4k-ultra-hd-smart-oled-tv-1099-99,2023-03-11T18:39:47Z
94,Alphabet Inc. (Class A),Yahoo Entertainment,Soumya Eswaran,Should You Hold Alphabet (GOOG) for the Long-Term?,https://finance.yahoo.com/news/hold-alphabet-goog-long-term-111626825.html,2023-03-10T11:16:26Z
95,Alphabet Inc. (Class A),Yahoo Entertainment,Soumya Eswaran,Recession Fears Impacted Amazon.com (AMZN) in Q4,https://finance.yahoo.com/news/recession-fears-impacted-amazon-com-110925835.html,2023-03-10T11:09:25Z
96,Alphabet Inc. (Class A),Yahoo Entertainment,Soumya Eswaran,Do You Expect Long-term Gains from CarMax (KMX)?,https://finance.yahoo.com/news/expect-long-term-gains-carmax-093628394.html,2023-03-10T09:36:28Z
97,Alphabet Inc. (Class A),Yahoo Entertainment,Omer Farooq,Hedge Funds Are Fleeing These 10 Growth Stocks. 5 Stocks They Are Buying Instead,https://finance.yahoo.com/news/hedge-funds-fleeing-10-growth-161254562.html,2023-03-12T16:12:54Z
98,Alphabet Inc. (Class A),GlobeNewswire,Pomerantz LLP,SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Alphabet Inc. - GOOG,https://www.globenewswire.com/news-release/2023/03/10/2625180/1087/en/SHAREHOLDER-ALERT-Pomerantz-Law-Firm-Investigates-Claims-On-Behalf-of-Investors-of-Alphabet-Inc-GOOG.html,2023-03-10T20:30:00Z
99,Alphabet Inc. (Class C),SiliconANGLE News,Dave Vellante,Dave Vellante’s Breaking Analysis: The complete collection,https://siliconangle.com/2023/03/10/dave-vellantes-breaking-analysis-complete-collection/,2023-03-10T11:33:12Z
100,Altria,Motley Fool,newsfeedback@fool.com (Leo Sun),Better Dividend Stock: Altria vs. Target,https://www.fool.com/investing/2023/03/16/better-dividend-stock-altria-vs-target/,2023-03-16T09:16:00Z
101,Altria,Motley Fool,newsfeedback@fool.com (Reuben Gregg Brewer),Stock Market Sell-Off: Is Altria a Buy?,https://www.fool.com/investing/2023/03/15/stock-market-sell-off-is-altria-a-buy/,2023-03-15T09:35:00Z
102,Altria,Motley Fool,newsfeedback@fool.com (Keith Noonan),Worried About a Recession in 2023? Buy This Ultra-High-Yield Dividend Stock,https://www.fool.com/investing/2023/03/16/worried-recession-buy-high-yield-dividend-stock/,2023-03-16T10:42:00Z
103,Altria,Motley Fool,newsfeedback@fool.com (George Budwell),3 Top-Shelf Dividend Stocks to Buy Hand Over Fist This Week,https://www.fool.com/investing/2023/03/12/3-top-shelf-dividend-stocks-to-buy-hand-over-fist/,2023-03-12T17:30:00Z
104,Altria,Motley Fool,newsfeedback@fool.com (Keith Speights),Should You Buy the 5 Highest-Paying Dividend Stocks in the S&P 500?,https://www.fool.com/investing/2023/03/12/buy-highest-paying-dividend-stocks-sp-500/,2023-03-12T09:50:00Z
105,Amazon,Wired,Eric Ravenscraft,"13 Best Deals: Desks, Monitors, Headphones",https://www.wired.com/story/weekend-deals-march-11-2023/,2023-03-11T12:00:00Z
106,Amazon,Axios,Dan Primack,Payments giant Stripe raises $6.5B at a $50B valuation,https://www.axios.com/2023/03/15/stripe-50-billion,2023-03-15T21:11:17Z
107,Amazon,Jalopnik,Adam Ismail,Rivian Really Hoped Amazon Would Buy More of Its Vans,https://jalopnik.com/rivian-really-hoped-amazon-would-buy-more-of-its-vans-1850218468,2023-03-13T15:30:00Z
108,Amazon,Motley Fool,newsfeedback@fool.com (Joe Tenebruso),Why Amazon Stock Climbed Today,https://www.fool.com/investing/2023/03/14/why-amazon-stock-climbed-today/,2023-03-14T18:31:19Z
109,Amazon,Motley Fool,newsfeedback@fool.com (Joe Tenebruso),Why Amazon Stock Rallied Today,https://www.fool.com/investing/2023/03/13/why-amazon-stock-rallied-today/,2023-03-13T18:44:00Z
110,Amcor,MarketWatch,MarketWatch Automation,"Company Close Updates: Amcor PLC stock rises Tuesday, still underperforms market",https://www.marketwatch.com/data-news/amcor-plc-stock-rises-tuesday-still-underperforms-market-a5306c5-f32c372e7586,2023-03-14T20:37:45Z
111,AMD,Motley Fool,"newsfeedback@fool.com (Parkev Tatevosian, CFA)",Best Stock to Buy: TSMC vs. AMD,https://www.fool.com/investing/2023/03/10/best-stock-to-buy-tsmc-vs-amd/,2023-03-10T16:56:18Z
112,AMD,Motley Fool,newsfeedback@fool.com (Harsh Chauhan),Is It Too Late to Buy AMD Stock?,https://www.fool.com/investing/2023/03/15/is-it-too-late-to-buy-amd-stock/,2023-03-15T09:00:00Z
113,AMD,Motley Fool,newsfeedback@fool.com (Jose Najarro),"What AMD, Intel, and Nvidia Stock Investors Should Know About Recent Updates",https://www.fool.com/investing/2023/03/10/what-amd-intel-and-nvidia-stock-investors-should-k/,2023-03-10T15:22:09Z
114,AMD,Biztoc.com,investors.com,"AMD Stock, A Former Leader, Climbing The Ladder Again",https://biztoc.com/x/1d388ca8144f9ab9,2023-03-14T03:04:04Z
115,AMD,Motley Fool,newsfeedback@fool.com (Dani Cook),1 Monster Opportunity in the Global Chip Shortage,https://www.fool.com/investing/2023/03/14/1-monster-opportunity-in-the-global-chip-shortage/,2023-03-14T14:00:00Z
116,Ameren,Marketscreener.com,MarketScreener,Ameren : Q4 2022 Earnings Call Presentation,https://www.marketscreener.com/quote/stock/AMEREN-CORPORATION-11540/news/Ameren-Q4-2022-Earnings-Call-Presentation-43233727/?utm_medium=RSS&utm_content=20230313,2023-03-13T19:59:10Z
117,Ameren,MarketWatch,MarketWatch Automation,Company Close Updates: Ameren Corp. stock outperforms competitors on strong trading day,https://www.marketwatch.com/data-news/ameren-corp-stock-outperforms-competitors-on-strong-trading-day-cdd37b42-d669d46469bc,2023-03-13T20:35:37Z
118,American Airlines Group,Motley Fool,"newsfeedback@fool.com (Chris Hill, Jason Moser, Liz Hoffmann, and Deidre Woollard)","Building an Investing Thesis, Deciding When to Sell, and More",https://www.fool.com/retirement/2023/03/11/building-an-investing-thesis-deciding-when-to-sell/,2023-03-11T13:06:00Z
119,American Airlines Group,Marketscreener.com,MarketScreener,American Airlines : Cole Brown Joins The Executive Leadership Council,https://www.marketscreener.com/quote/stock/AMERICAN-AIRLINES-GROUP-I-15171667/news/American-Airlines-Cole-Brown-Joins-The-Executive-Leadership-Council-43232154/?utm_medium=RSS&utm_content=20230313,2023-03-13T15:09:21Z
120,American Airlines Group,Marketscreener.com,MarketScreener,Biden administration wants Congress to bar airlines from charging family seating fees,https://www.marketscreener.com/quote/stock/AMERICAN-AIRLINES-GROUP-I-15171667/news/Biden-administration-wants-Congress-to-bar-airlines-from-charging-family-seating-fees-43228139/?utm_medium=RSS&utm_content=20230313,2023-03-13T09:00:00Z
121,American Airlines Group,Marketscreener.com,MarketScreener,Global Crossing Airlines Granted Amended Foreign Air Operators Certificate by Transport Canada,https://www.marketscreener.com/quote/stock/GLOBAL-CROSSING-AIRLINES-49478992/news/Global-Crossing-Airlines-Granted-Amended-Foreign-Air-Operators-Certificate-by-Transport-Canada-43251276/?utm_medium=RSS&utm_content=20230315,2023-03-15T12:03:02Z
122,American Airlines Group,DigitalCommerce360,Bloomberg News,PetSmart and Chewy’s boards are under scrutiny,https://www.digitalcommerce360.com/2023/03/10/petsmart-chewy-directors-focus-of-doj-complaint/,2023-03-10T21:39:07Z
123,American Electric Power,Yahoo Entertainment,Simply Wall St,"Calculating The Intrinsic Value Of American Electric Power Company, Inc. (NASDAQ:AEP)",https://finance.yahoo.com/news/calculating-intrinsic-value-american-electric-111354675.html,2023-03-10T11:13:54Z
124,American Electric Power,Forbes,"William Baldwin, Senior Contributor, 
 William Baldwin, Senior Contributor
 https://www.forbes.com/sites/baldwin/",What Makes Alphabet A Value Stock?,https://www.forbes.com/sites/baldwin/2023/03/13/tech-stock-friendly-value-investing/,2023-03-13T10:30:00Z
125,American Electric Power,Motley Fool,"newsfeedback@fool.com (Chris Hill, Bill Mann, Yasser El-Shimy, and Ricky Mulvey)",Who Was Surprised by Lowe's Guidance?,https://www.fool.com/investing/2023/03/11/who-was-surprised-by-lowes-guidance/,2023-03-11T15:13:00Z
126,American Electric Power,Yahoo Entertainment,Fatima Farooq,11 Cheap EV Stocks To Buy,https://finance.yahoo.com/news/11-cheap-ev-stocks-buy-161327604.html,2023-03-13T16:13:27Z
127,American Electric Power,Yahoo Entertainment,Matthew Cobb,Tesla and Debt: A Masterclass for the Auto Industry,https://finance.yahoo.com/news/tesla-debt-masterclass-auto-industry-161002631.html,2023-03-13T16:10:02Z
128,American Express,Motley Fool,newsfeedback@fool.com (Sean Williams),68% of Warren Buffett's $334 Billion Portfolio Is Invested in Only 4 Stocks,https://www.fool.com/investing/2023/03/10/68-warren-buffett-portfolio-invested-only-4-stocks/,2023-03-10T10:06:00Z
129,American Express,Motley Fool,newsfeedback@fool.com (Jennifer Saibil),Warren Buffett Attributes His Investing Success to These 2 Things,https://www.fool.com/investing/2023/03/15/warren-buffett-attributes-his-investing-success-to/,2023-03-15T09:45:00Z
130,American Express,Motley Fool,newsfeedback@fool.com (Keith Noonan),"Got $1,000? 5 Buffett Stocks to Buy and Hold Forever",https://www.fool.com/investing/2023/03/12/got-1000-5-buffett-stocks-to-buy-and-hold-forever/,2023-03-12T11:35:00Z
131,American Express,The New York Review of Books,Christine Smallwood,The Exorcist,https://www.nybooks.com/articles/2023/04/06/the-exorcist-the-shards-bret-easton-ellis/,2023-03-16T12:00:00Z
132,American Express,Motley Fool,newsfeedback@fool.com (Bram Berkowitz),2 Warren Buffett Stocks to Buy Hand Over Fist and 1 to Avoid,https://www.fool.com/investing/2023/03/13/2-warren-buffett-stocks-to-buy-hand-over-fist-and/,2023-03-13T09:13:00Z
133,American International Group,Deadline,Melanie Goodfellow,APX Group Acquires 50 Percent Stake In UK’s Twickenham Film Studios,https://deadline.com/2023/03/apx-group-50-percent-stake-uk-twickenham-film-studios-1235297240/,2023-03-13T06:30:02Z
134,American International Group,The Economist,The Economist,America and China are preparing for a war over Taiwan,https://www.economist.com/briefing/2023/03/09/america-and-china-are-preparing-for-a-war-over-taiwan,2023-03-13T21:17:45Z
135,American International Group,Yahoo Entertainment,Simply Wall St,"American International Group, Inc. (NYSE:AIG) Looks Like A Good Stock, And It's Going Ex-Dividend Soon",https://finance.yahoo.com/news/american-international-group-inc-nyse-131553737.html,2023-03-11T13:15:53Z
136,American International Group,Yahoo Entertainment,Simply Wall St,"American International Group, Inc.'s (NYSE:AIG) Fundamentals Look Pretty Strong: Could The Market Be Wrong About The Stock?",https://finance.yahoo.com/news/american-international-group-inc-nyse-110030296.html,2023-03-16T11:00:30Z
137,American International Group,The Guardian,Mark Sweney,Twickenham Studios to go global as APX Group acquires 50% of business,https://www.theguardian.com/business/2023/mar/13/twickenham-studios-to-go-global-as-apx-group-acquires-50-of-business,2023-03-13T06:01:09Z
138,American Tower,Motley Fool,newsfeedback@fool.com (Liz Brumer-Smith),Is American Tower Stock a Buy?,https://www.fool.com/real-estate/2023/03/14/is-american-tower-stock-a-buy/,2023-03-14T10:15:00Z
139,American Tower,Motley Fool,newsfeedback@fool.com (Reuben Gregg Brewer),Why I'm in No Hurry to Buy American Tower Stock,https://www.fool.com/investing/2023/03/10/why-im-in-no-hurry-to-buy-american-tower-stock/,2023-03-10T22:03:00Z
140,American Tower,Motley Fool,newsfeedback@fool.com (Liz Brumer-Smith),Here's Why American Tower Can Keep Paying You for Years,https://www.fool.com/real-estate/2023/03/15/heres-why-american-tower-can-keep-paying-you-for-y/,2023-03-15T11:00:00Z
141,American Tower,Motley Fool,newsfeedback@fool.com (Keith Noonan),Worried Social Security Isn't Enough? 5 Passive Income Stocks to Buy in 2023 for a Better Retirement,https://www.fool.com/retirement/2023/03/16/worried-social-security-isnt-enough-5-passive-inco/,2023-03-16T09:59:00Z
142,American Tower,Motley Fool,newsfeedback@fool.com (Matthew DiLallo),Top REIT Mutual Funds,https://www.fool.com/investing/stock-market/market-sectors/real-estate-investing/reit/reit-mutual-funds/,2023-03-10T16:44:35Z
143,American Water Works,Nakedcapitalism.com,Lambert Strether,2:00PM Water Cooler 3/10/2023,https://www.nakedcapitalism.com/2023/03/200pm-water-cooler-3-10-2023.html,2023-03-10T19:00:02Z
144,American Water Works,Iospress.com,,Trichloroethylene: An Invisible Cause of Parkinson’s Disease?,https://content.iospress.com/articles/journal-of-parkinsons-disease/jpd225047,2023-03-15T03:24:14Z
145,American Water Works,Motley Fool,newsfeedback@fool.com (Motley Fool Transcribing),Limoneira (LMNR) Q1 2023 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2023/03/09/limoneira-lmnr-q1-2023-earnings-call-transcript/,2023-03-10T04:30:25Z
146,American Water Works,Marketscreener.com,MarketScreener,American Water Works : West Virginia American Water Begins Main Replacement Project Along Col...,https://www.marketscreener.com/quote/stock/AMERICAN-WATER-WORKS-COMP-2989352/news/American-Water-Works-West-Virginia-American-Water-Begins-Main-Replacement-Project-Along-Col--43243099/?utm_medium=RSS&utm_content=20230314,2023-03-14T16:46:10Z
147,American Water Works,Marketscreener.com,MarketScreener,American Water Works : Missouri American Water Hydration Station Grant Program Now Accepting ...,https://www.marketscreener.com/quote/stock/AMERICAN-WATER-WORKS-COMP-2989352/news/American-Water-Works-Missouri-American-Water-Hydration-Station-Grant-Program-Now-Accepting--43253113/?utm_medium=RSS&utm_content=20230315,2023-03-15T14:20:35Z
148,Ameriprise Financial,Yahoo Entertainment,Reuters,"US intervenes to shore up SVB deposits, limit financial fallout",https://finance.yahoo.com/news/instant-view-us-intervenes-shore-015724211.html,2023-03-13T01:57:24Z
149,Ameriprise Financial,Marketscreener.com,MarketScreener,"Instant view: US intervenes to shore up SVB deposits, stem financial fallout",https://www.marketscreener.com/quote/stock/SVB-FINANCIAL-GROUP-10840/news/Instant-view-US-intervenes-to-shore-up-SVB-deposits-stem-financial-fallout-43226691/?utm_medium=RSS&utm_content=20230313,2023-03-13T01:57:24Z
150,Ameriprise Financial,FX Empire,Reuters,"Instant view: US intervenes to shore up SVB deposits, stem financial fallout",https://www.fxempire.com/news/article/instant-view-us-intervenes-to-shore-up-svb-deposits-stem-financial-fallout-1308599,2023-03-13T02:06:22Z
151,Ameriprise Financial,Investing.com,Reuters,"Instant view: US intervenes to shore up SVB deposits, stem financial fallout",https://www.investing.com/news/stock-market-news/instant-view-us-intervenes-to-shore-up-svb-deposits-stem-financial-fallout-3028419,2023-03-13T02:01:04Z
152,Ameriprise Financial,Minneapolis Star Tribune,STAN CHOE,"Wall Street falls on new bank fears, bond yields plunge",https://www.startribune.com/wall-street-falls-on-new-bank-fears-bond-yields-plunge/600258932/,2023-03-15T20:20:09Z
153,AmerisourceBergen,Motley Fool,newsfeedback@fool.com (Sean Williams),These 3 Dow Stocks Are the Cheapest They've Been in Over a Decade,https://www.fool.com/investing/2023/03/13/3-dow-stocks-cheapest-theyve-been-in-over-a-decade/,2023-03-13T09:21:00Z
154,AmerisourceBergen,Slate Magazine,Meg Duff,California Was Buying Some Silly Things at Walgreens—and Some Very Serious Medications,https://slate.com/business/2023/03/newsom-california-walgreens-abortion-access-boycott.html,2023-03-10T21:11:58Z
155,AmerisourceBergen,Marketscreener.com,,Investors are starting to dream about rate cuts,https://www.marketscreener.com/news/latest/Investors-are-starting-to-dream-about-rate-cuts--43241562/?utm_medium=RSS&utm_content=20230314,2023-03-14T13:53:13Z
156,Ametek,Marketscreener.com,MarketScreener,Digi International : Unveils Multiple Groundbreaking Solutions and Services at Embedded World 2023,https://www.marketscreener.com/quote/stock/DIGI-INTERNATIONAL-INC-9038/news/Digi-International-Unveils-Multiple-Groundbreaking-Solutions-and-Services-at-Embedded-World-2023-43214228/?utm_medium=RSS&utm_content=20230310,2023-03-10T14:15:12Z
157,Ametek,MarketWatch,MarketWatch Automation,Company Close Updates: Ametek Inc. stock outperforms market on strong trading day,https://www.marketwatch.com/data-news/ametek-inc-stock-outperforms-market-on-strong-trading-day-9c3e2266-496117fc581d,2023-03-14T20:37:45Z
158,Amgen,Nature.com,"Ghayas C. Issa, Ibrahim Aldoss, John DiPersio, Branko Cuglievan, Richard Stone, Martha Arellano, Michael J. Thirman, Manish R. Patel, David S. Dickens, Shalini Shenoy, Neerav Shukla, Hagop Kantarjian, Scott A. Armstrong, Florian Perner, Jennifer A. Perry, Galit Rosen, Rebecca G. Bagley, Michael L. Meyers, Peter Ordentlich, Yu Gu, Vinit Kumar, Steven Smith, Gerard M. McGeehan, Eytan M. Stein",The menin inhibitor revumenib in KMT2A-rearranged or NPM1-mutant leukaemia,https://www.nature.com/articles/s41586-023-05812-3,2023-03-15T00:00:00Z
159,Amgen,Motley Fool,newsfeedback@fool.com (Prosper Junior Bakiny),2 Stocks to Buy Near Their 52-Week Lows That Could Help You Beat The Market,https://www.fool.com/investing/2023/03/14/2-stocks-to-buy-near-their-52-week-low-that-could/,2023-03-14T13:45:00Z
160,Amgen,Motley Fool,newsfeedback@fool.com (James Brumley),Is It Time to Buy the Dow Jones' 3 Worst-Performing February (and Now March) Stocks?,https://www.fool.com/investing/2023/03/16/time-to-buy-dow-jones-3-worst-performing-stocks/,2023-03-16T10:50:00Z
161,Amgen,Motley Fool,newsfeedback@fool.com (Kody Kester),2 Top Biotech Stocks to Buy Right Now,https://www.fool.com/investing/2023/03/15/top-biotech-stocks-to-buy-now/,2023-03-15T13:30:00Z
162,Amgen,Insurance Journal,Admin,Amgen Sued by Pension Fund for Failing to Disclose $10B Tax Bill on Timely Basis,https://www.insurancejournal.com/news/national/2023/03/14/712129.htm,2023-03-14T11:23:19Z
163,Amphenol,MarketWatch,MarketWatch Automation,"Company Close Updates: Zebra Technologies Corp. Cl A stock falls Wednesday, underperforms market",https://www.marketwatch.com/data-news/zebra-technologies-corp-cl-a-stock-falls-wednesday-underperforms-market-6750f7e3-e88a5a17869b,2023-03-15T21:40:18Z
